PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00IHi,8/4R3/1k6/8/p7/1p1N2P1/5KP1/r7 w - - 0 55,e7e1 a1e1 f2e1 a4a3 e1d2 a3a2 d2c3 a2a1q,1816,75,95,4354,advancedPawn crushing endgame promotion veryLong,https://lichess.org/DiBepPdz#109,
00IKw,3r2k1/pp1P1p1p/6p1/2R1P2r/3Q1P2/6Pq/7P/3R2K1 w - - 1 33,d4d2 d8d7 d2d7 h3h2 g1f1 h2g3 d7d8 g8g7 d8f6 g7h6 f6g5 h5g5,2748,81,94,125,advantage deflection endgame sacrifice veryLong,https://lichess.org/R6IG9d87#65,
00IMS,1r4k1/r5q1/p2p1pP1/4pP2/2p1P2Q/2PbnBK1/P6R/2R5 b - - 7 35,e3f5 e4f5 d3f5 f3d5,1729,74,91,236,clearance crushing kingsideAttack middlegame short,https://lichess.org/4sOYAEfF/black#70,
00IPp,4Q3/6pk/p3p2p/5p2/1p1P2P1/4q2P/2B1n2B/7K w - - 0 35,g4f5 e3f3,1572,85,89,2431,endgame mate mateIn1 oneMove,https://lichess.org/JKNcTJw1#69,
00ISm,5r2/4bp1k/2ppq1p1/4p1Q1/4N2P/3P4/1P1R1P2/4K1R1 b - - 0 29,e7g5 e4g5 h7h6 g5e6,907,88,84,86,crushing endgame fork short,https://lichess.org/Nx7iGvHH/black#58,
00ITc,3r1rk1/3b1pp1/7p/8/N2Qp1n1/1P6/PB1q1PP1/R5K1 b - - 1 25,d7a4 d4g7,921,81,88,124,mate mateIn1 middlegame oneMove,https://lichess.org/tGroDLV4/black#50,
00IUT,1r2r1k1/ppp1q1pp/4b3/4P3/1Q1p1P2/8/P5PP/R1BR2K1 w - - 6 19,d1d4 c7c5 b4a3 c5d4 a3e7 e8e7,1536,74,95,25209,crushing fork long middlegame,https://lichess.org/93xXeKdX#37,Italian_Game Italian_Game_Classical_Variation
00IUW,8/Q1p1r1kp/5pp1/3P3r/4P3/2N2bPq/PPP2R1P/5RK1 w - - 3 23,a7e3 h3g3 h2g3 h5h1,1679,74,97,934,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/83tyhOfz#45,
00IYg,r1b2r2/pp2npp1/1qn1p1k1/3pP1N1/3P3P/P7/1P1Q1PP1/RN2K2R b KQ - 0 13,f7f6 h4h5 g6h6 g5e6 h6h7 e6f8,1886,75,97,644,advantage discoveredAttack long middlegame,https://lichess.org/SWSWl6dS/black#26,French_Defense French_Defense_Advance_Variation
00IaZ,4R3/1k2R3/3K2p1/1P6/1P6/2rp3r/8/8 b - - 3 45,b7b6 e8b8,923,86,83,430,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/MA0bo8dV/black#90,
00IbM,6k1/5rp1/p2B3p/P1Pp4/1P6/2q1P2P/4Q1P1/6K1 w - - 0 34,e2a6 c3e1 g1h2 f7f1 a6f1 e1f1,1629,103,90,18,advantage endgame long quietMove,https://lichess.org/u2FmrsSU#67,
00IiM,r5k1/pp4p1/1n6/3pB3/3P2pb/2NQ1r2/PP6/2K3R1 w - - 2 24,d3f3 g4f3 g1g7 g8f8,1669,79,92,2971,advantage middlegame short,https://lichess.org/qzEITbaG#47,
00InW,8/2p5/pp1p4/3PnN2/PPP1Pp2/5P1p/5K1k/8 b - - 3 46,e5f3 f2f3 h2g1 f3f4 h3h2 f5g3,1421,74,93,1172,crushing defensiveMove endgame hangingPiece knightEndgame long,https://lichess.org/CZaimWSp/black#92,
00IpT,r1bk3r/ppp1n2p/3pNQ2/8/2BpP2p/8/PPPq2PP/R5K1 b - - 2 21,d8d7 f6h8 d7c6 h8e8,2130,112,87,20,crushing hangingPiece middlegame short,https://lichess.org/pxYUaQJx/black#42,
00IqI,r5k1/pp3ppp/2p5/4pb2/2B2q2/P1P1nP2/1P1Q3P/3R1R1K b - - 1 22,e3c4 d2d8 a8d8 d1d8,1434,96,68,39,backRankMate master mate mateIn2 middlegame sacrifice short,https://lichess.org/I0tBjrDC/black#44,
00Ivf,8/2p4r/1p3k2/p2Pp1p1/P1P1RpP1/1P3P1r/4R1K1/8 w - - 7 46,e4e5 h3h2 g2f1 h2h1 f1f2 h7h2,1591,75,91,202,endgame long mate mateIn3 rookEndgame,https://lichess.org/VX0fLjAC#91,
00J1Y,1q3r2/p5k1/1p2pbpp/2p2p2/2P1N3/2P2PQP/PP3P2/6RK b - - 2 29,f5e4 g3g6 g7h8 g6h6,1162,79,93,814,deflection endgame mate mateIn2 short,https://lichess.org/8onUzszE/black#58,
00J1t,r1qr3k/pp3pB1/1np1pb2/8/3P3P/2N2PR1/PP1Q2P1/2KR4 b - - 0 22,f6g7 d2g5 d8g8 g5h5 g7h6 h5h6,1757,73,96,13463,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/77hjhVfM/black#44,
00J5r,r4rk1/1p4p1/p1p1n1Pp/q3p3/4P3/2N1QP2/PPP5/2KR3R w - - 0 21,h1h6 g7h6 e3h6 a5c7,2112,76,85,102,crushing defensiveMove master middlegame short,https://lichess.org/1DzEGAx8#41,
00J7i,3r2k1/pQ3ppp/4R1n1/2q5/2P5/2B3P1/P4PBP/6K1 b - - 0 24,f7e6 b7g7,999,102,69,58,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/nBfwpOrE/black#48,
00JAo,8/5r2/6pk/7p/7P/5PK1/R7/8 b - - 2 58,g6g5 a2a6 h6g7 h4g5,1508,113,100,19,crushing deflection endgame master rookEndgame short,https://lichess.org/mIuVoEMA/black#116,
00JET,3r2k1/5ppp/3Rp3/8/8/8/1P3PPP/2R3K1 b - - 0 34,d8d6 c1c8 d6d8 c8d8,400,100,82,215,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/O8W3yIa7/black#68,
00JFF,4r1k1/ppqb3p/6B1/3pb2Q/8/2P5/PP1B2PP/5RK1 b - - 0 20,h7g6 h5g6 e5g7 f1f7 c7c5 g1h1 c5f8 f7f8,2015,98,88,48,crushing middlegame pin veryLong,https://lichess.org/e986oDw6/black#40,
00JH5,8/2Q2pk1/8/3pp2P/8/2Pq4/KP6/8 b - - 1 36,d3c4 c7c4 d5c4 b2b4,2061,85,89,45,crushing defensiveMove endgame queenEndgame short,https://lichess.org/1co2FGQN/black#72,
00JMV,8/1p4pk/pPp4b/P1P1P3/3pq1b1/2Q5/6PP/2B2RK1 w - - 0 32,c3e1 e4e1 f1e1 h6c1,2164,83,91,350,advantage endgame short,https://lichess.org/DRP46kUW#63,
00JO7,5rk1/ppq3pR/4p1r1/3p4/8/2P4Q/PP3RPP/6K1 b - - 0 22,c7c5 h7h8,986,79,89,79,endgame mate mateIn1 oneMove,https://lichess.org/Vd3DWn3Y/black#44,
00JQS,5r1k/pb3Qpp/2p5/5p2/3P4/8/PPP2PPP/4R1K1 b - - 0 21,f8f7 e1e8 f7f8 e8f8,561,98,76,636,backRankMate endgame mate mateIn2 short,https://lichess.org/jB9KjawU/black#42,
00JR7,r4rk1/pp2q1p1/2p1p2p/3nP1pP/3P2P1/2PQ1R2/PPB5/R5K1 b - - 1 23,f8f3 d3h7 g8f7 c2g6 f7f8 h7h8,1361,74,97,2553,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/jSoa2xnc/black#46,
00JS1,2r5/1p2k1pp/4p3/1N3p2/5P2/P2nP3/1R4PP/6K1 w - - 0 24,b2d2 c8c1 d2d1 c1d1,561,103,77,686,endgame mate mateIn2 short,https://lichess.org/ROJJOhHY#47,
00JYV,r2q1rk1/p1p1bppp/2pp1nb1/4p3/4P1PN/2NP3P/PPP2PK1/R1BQ1R2 b - - 4 11,f6e4 h4g6 e4c3 g6e7 d8e7 b2c3,1603,73,95,16587,advantage kingsideAttack long opening,https://lichess.org/rJrzfvfs/black#22,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
00JZk,7k/1q5p/3Q2p1/8/P3p3/1p2B2P/1br3P1/R5K1 b - - 0 32,b7f7 a1f1 f7f1 g1f1,2121,76,91,2263,crushing endgame short,https://lichess.org/YuyVHFxe/black#64,
00JaW,8/r7/Pk5p/3R2p1/4p1P1/4P3/3K4/8 b - - 0 48,a7a6 d5d6 b6a5 d6a6 a5a6 d2c3 a6b7 c3d4,1080,80,88,202,crushing endgame exposedKing rookEndgame veryLong,https://lichess.org/K2MPI0zt/black#96,
00JfN,r6r/1bpnk3/1p1pB3/pP1P3q/P3PQP1/2b2N1P/2P2P2/R3R1K1 b - - 0 24,h5h3 f4f7 e7d8 f7d7,944,79,100,288,mate mateIn2 middlegame short,https://lichess.org/Srytn3TD/black#48,
00JqT,2r2rk1/pp2R3/5p2/3p1q2/3P4/4QPPp/PP3R1P/6K1 w - - 2 30,g3g4 f5b1 f2f1 b1b2 e3e6 g8h8,1912,74,97,633,crushing deflection endgame long,https://lichess.org/HwVtqWsg#59,
00JsQ,r1b1k1nr/pp1np2p/2q1Npp1/2P1p3/2B5/2N3B1/PPPR1PPP/2K4R b kq - 2 14,d7c5 d2d8 e8f7 d8f8,2030,77,83,378,mate mateIn2 middlegame short,https://lichess.org/5HP9frAd/black#28,Indian_Defense Indian_Defense_Other_variations
00JtR,1rbk3r/3qp1b1/p3p1Bp/1N1P2p1/8/P5P1/1P2Q1P1/R3K2R w KQ - 2 23,d5e6 d7b5 e2d2 d8c7 a1c1 c7b7 g6e4 b7a7,2326,75,93,3181,crushing defensiveMove middlegame veryLong,https://lichess.org/eQy3tkuB#45,
00JzT,8/7p/6pK/5p2/4p3/1k4P1/5P1P/8 w - - 2 44,h6h7 g6g5 g3g4 f5f4,1674,77,79,80,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/Zk86Dja7#87,
00K0G,8/8/8/2Pk4/pK4p1/3N4/5P2/3b4 b - - 7 59,d1e2 d3f4 d5c6 f4e2,777,87,80,88,crushing endgame fork master short,https://lichess.org/xIDctz9w/black#118,
00K48,6Qk/6pp/p2B4/2pP4/P1q5/6P1/2P1p2P/5RK1 b - - 0 26,h8g8 f1f8,453,108,89,286,endgame master mate mateIn1 oneMove,https://lichess.org/vGu9FCAH/black#52,
00K7b,7k/1p4p1/pP1r4/4qp2/P2Nn3/1Q5P/2N3K1/3R4 w - - 4 48,g2f1 e5f4 b3f3 f4f3 d4f3 d6d1,1934,80,97,59,advantage exposedKing long middlegame,https://lichess.org/svUJgRqK#95,
00K8j,r2q2kr/p4pp1/4b2p/n1Qn4/5B2/4P3/PP3PPP/2KR1BNR w - - 1 14,f4c7 d8c7 c5c7 d5c7,1403,75,87,221,advantage opening short,https://lichess.org/AiNXhpcc#27,Queens_Gambit_Declined Queens_Gambit_Declined_Queens_Knight_Variation
00KHR,8/6pk/1Q1p2n1/4p3/2P3P1/P2PP2P/1B4K1/4q3 w - - 1 35,g2f3 g6h4 f3e4 e1h1,1426,77,93,1510,endgame mate mateIn2 short,https://lichess.org/m54DAZPv#69,
00KMV,1r3k2/1p1q1p2/p2p1np1/2pP2bp/2P1P1n1/1PQ3P1/P3N1K1/3N1R1R b - - 11 28,f6e4 c3h8 f8e7 h8b8,943,85,93,2635,crushing middlegame short skewer,https://lichess.org/zMA7YEmv/black#56,
00KNB,2rr2k1/5p2/4p2p/4N1pQ/1p3P2/4P3/np3P1P/2q2BRK b - - 1 32,c8c7 h5h6 b2b1q h6g5,2497,103,88,512,crushing kingsideAttack master middlegame pin short,https://lichess.org/Ri0duT8T/black#64,
00KNK,r3r1k1/p1p4p/3b4/4p1qN/8/1P1b1Q2/P2P1PP1/B5KR b - - 2 22,e5e4 h5f6 g8f8 f6h7 f8e7 a1f6 g5f6 f3f6,2036,78,91,693,advantage deflection doubleCheck fork middlegame veryLong,https://lichess.org/L8oTZ2cM/black#44,
00KO5,2r2rk1/3p1ppp/p3p3/1p2q3/6P1/3Q4/PP5P/1K2RR2 b - - 0 22,e5h2 f1h1 h2c2 d3c2 c8c2 b1c2,1333,76,87,136,advantage endgame long,https://lichess.org/jUnUTglG/black#44,
00KOz,8/r4k2/7R/5PK1/1n6/8/8/8 b - - 3 56,b4d5 h6h7 f7f8 h7a7,968,99,95,1088,crushing endgame master short skewer,https://lichess.org/QVprMNzR/black#112,
00KSB,r7/4kpRp/2p2p1P/p1P1n3/Pp6/1B6/5PP1/6K1 b - - 2 35,a8h8 f2f4 e5d7 g7f7,1483,74,94,7059,crushing endgame short,https://lichess.org/GqvPZnmI/black#70,
00KVF,4r1k1/p4ppp/bqp2n2/2Qp4/3P4/8/PP3PPP/RNB1N1K1 w - - 1 16,c5c3 b6b5 e1d3 b5d3,2326,83,82,73,crushing middlegame short,https://lichess.org/KXFidiSb#31,Sicilian_Defense Sicilian_Defense_Old_Sicilian
00KVO,4r3/p1R3p1/4r2p/3k1n2/3p4/P5B1/1P4PP/4R1K1 w - - 2 28,c7a7 e6e1 g3e1 e8e1,834,95,76,55,crushing endgame short,https://lichess.org/4wKfUa8h#55,
00KVb,2k2r2/pp5p/3p4/3Nb1p1/8/1P1P3P/P1Pn4/1K1R1R2 w - - 3 28,d1d2 f8f1 d2d1 f1d1,591,99,75,173,endgame hangingPiece mate mateIn2 short,https://lichess.org/tzIW1ZLM#55,
00KYC,5rk1/p6p/2r1pBp1/4P3/2b5/3p4/P4PPP/1R2R1K1 w - - 0 27,b1b7 f8f6 e5f6 d3d2 e1d1 c4e2,2272,83,83,54,advancedPawn clearance crushing endgame long master sacrifice,https://lichess.org/wxhreSsZ#53,
00KYE,r1b2k1r/pp4p1/2pq2p1/3p4/3p4/1N6/PPP2PPP/R2Q1RK1 w - - 0 17,d1d4 d6h2,917,104,86,188,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/IOpSkMQi#33,Italian_Game Italian_Game_Scotch_Gambit
00KYU,3r4/p2n2kp/1p2Bpp1/2r2N2/4q3/6QP/P5P1/5R1K b - - 1 40,g7f8 g3d6 f8e8 d6e7,1325,76,100,1411,mate mateIn2 middlegame short,https://lichess.org/UlNVmHbT/black#80,
00Kbj,8/8/6p1/PR3p2/1P3k2/7P/r5P1/7K w - - 1 39,h3h4 f4g3 b5d5 a2a1 d5d1 a1d1,1484,75,94,15934,endgame long mate mateIn3 rookEndgame,https://lichess.org/PW8a1JvE#77,
00Kd8,3R4/3P4/8/5p2/5kPp/8/3r1KP1/8 w - - 1 64,f2g1 f4g3 g1f1 f5g4,2133,75,80,280,advantage endgame rookEndgame short,https://lichess.org/loJK0sJF#127,
00Keu,R7/1p3kp1/2pK3p/3p1PP1/1r1B2nP/8/1P6/8 b - - 2 39,b4d4 g5g6 f7f6 a8f8,853,92,94,1391,endgame mate mateIn2 short,https://lichess.org/hCWa2OUn/black#78,
00KgR,5r1k/1pq3p1/2p2P1p/3pPQ2/1p1P4/7P/1rB4K/5R2 b - - 1 35,f8f6 f5h7,853,79,100,545,endgame mate mateIn1 oneMove,https://lichess.org/8f0kmTFT/black#70,
00KhM,5rk1/5ppp/1R6/3Qp3/2B1P3/2q3P1/3R1PKP/1r6 b - - 0 27,b1b6 d5f7 f8f7 d2d8,1339,93,78,42,clearance endgame mate mateIn2 pin sacrifice short,https://lichess.org/o5Jg9MLX/black#54,
00Kia,5r1k/4n1pp/1p6/pP5Q/P2pB2K/6P1/2P4P/4q3 b - - 4 37,g7g6 h5e5 h8g8 e4d5 e7d5 e5e1,1704,75,96,2335,advantage discoveredAttack endgame fork long,https://lichess.org/hH8qwFYM/black#74,
00Kip,8/6pp/8/3k4/2p2PPP/2K5/8/8 w - - 1 50,f4f5 d5e5 h4h5 h7h6 g4g5 h6g5,2564,91,90,105,crushing endgame long pawnEndgame quietMove,https://lichess.org/hcNxh7C3#99,
00Knu,r2q1rk1/p3bpp1/2pp1nb1/4p1Q1/8/1B3N1P/PPP3P1/R1B2RK1 b - - 0 18,f6e4 g5g6 d8b6 g1h2,1872,77,75,107,advantage defensiveMove opening pin short,https://lichess.org/ICZqsNVs/black#36,Czech_Defense Czech_Defense_Other_variations
00Kq4,r2qk3/5p1r/p1p1p3/1p1pP1p1/P1nP2Pn/2P2NB1/2P2P2/R1QR2K1 w q - 1 21,f3g5 d8g5 c1g5 h4f3 g1g2 f3g5,1419,76,83,560,advantage attraction fork long middlegame sacrifice,https://lichess.org/o4K7aQsT#41,
00Ksa,8/5p2/5pk1/8/4PP2/6r1/5K2/7R b - - 2 46,g3g4 f2f3 g4g5 f4g5,1853,76,86,96,crushing endgame rookEndgame short trappedPiece,https://lichess.org/WynrZVil/black#92,
00Ksk,6B1/ppp3p1/7k/7p/6q1/8/Pb1Q1P1P/5K2 b - - 7 34,g7g5 d2d3 h6g7 d3h7 g7f6 h7f7,2317,79,88,174,crushing endgame long quietMove,https://lichess.org/zzo4tACK/black#68,
00Kxt,r2q1r2/p3ppkp/3p2p1/1N2n2P/4P1P1/5P2/PPPQ4/R3K2R w KQ - 1 16,h5g6 e5f3 e1e2 f3d2,905,98,63,39,crushing fork middlegame short,https://lichess.org/xL5SX7q7#31,Sicilian_Defense Sicilian_Defense_Dragon_Variation
00Kyy,8/P7/8/5k2/8/5pr1/5r2/R6K w - - 0 50,a7a8q g3h3 h1g1 f2g2 g1f1 h3h1,1204,75,83,253,endgame exposedKing long master mate mateIn3 queenRookEndgame,https://lichess.org/VrBw9rnh#99,
00L1Y,3rkb1r/pp2pbpp/2p5/q7/3Q1B2/2P3P1/PP2PP1P/RN2K2R w KQk - 0 15,d4b4 a5d5 e1g1 e7e5 b4b7 e5f4,1811,79,84,55,advantage long middlegame,https://lichess.org/Qy94UAge#29,Queens_Pawn_Game Queens_Pawn_Game_Chigorin_Variation
00L4x,1r4k1/4Ppbp/p5p1/2q5/p2n4/P2Q2B1/r2N1PPP/3KR2R b - - 0 27,g7h6 e7e8q b8e8 e1e8,1226,79,91,2726,advancedPawn crushing kingsideAttack middlegame promotion short,https://lichess.org/kQUg1Hn3/black#54,
00L53,3q2k1/Qp4pp/3r4/P7/8/1P6/3p1PPP/3R2K1 w - - 0 35,a7b7 d6e6 b7b4 d8d4 b4b8 g8f7 b8b7 f7g6 g2g3 e6e1,2536,89,79,31,clearance crushing defensiveMove endgame quietMove veryLong,https://lichess.org/nSpAg1ZO#69,
00L84,6k1/5pp1/7p/2p5/2P5/2rp2PP/PR3P2/5K2 w - - 0 37,b2b3 c3c1 f1g2 d3d2,1107,88,93,656,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/ZX4yckwu#73,
00LBF,3r2k1/1b2qpb1/pp4p1/3rp3/3R2P1/2P2NBP/PP2Q2K/3R4 b - - 0 33,e7d7 d4d5 b7d5 c3c4,2179,80,82,68,advantage master middlegame short,https://lichess.org/HG0KKbWc/black#66,
00LG5,6k1/5r1p/4b1pQ/5q2/3B3P/2P5/6P1/4R1K1 w - - 7 36,e1e2 f5f1 g1h2 f1e2,1113,77,71,157,advantage endgame fork short,https://lichess.org/H1PJMeLA#71,
00LH7,6k1/6Bp/6pP/3q1p2/p2PnQ2/2r5/P5PK/4R3 b - - 1 39,d5d6 e1e4 d6f4 e4f4,1529,75,94,5641,crushing endgame short,https://lichess.org/7mA63Gfs/black#78,
00LI0,r2qk2r/pp1n1ppp/4pn2/3p2B1/1b1P4/2N1QN1P/PPb1BPP1/R4RK1 w kq - 0 12,c3d5 f6d5 g5d8 d5e3,1302,78,83,79,crushing hangingPiece middlegame short,https://lichess.org/sUoFIFQT#23,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
00LMb,8/8/1n4kP/1P3p2/3P1K2/2p1N3/8/8 w - - 4 49,f4e5 b6c4 e3c4 c3c2,1787,81,79,56,advancedPawn crushing endgame knightEndgame sacrifice short,https://lichess.org/8fplizkC#97,
00LNB,kr6/1pR4p/p4R2/n2r4/P3p3/4B3/6PP/6K1 b - - 0 38,d5d3 f6a6 b7a6 c7a7,1013,83,98,2651,endgame mate mateIn2 sacrifice short,https://lichess.org/MQYDGoEM/black#76,
00LO6,2r3k1/3q1pp1/1rp5/2Rn2Np/1p1N3n/1Q2P3/5PP1/2R3K1 w - - 0 33,c5d5 c6d5 c1c8 d7c8,1655,75,89,78,advantage middlegame short,https://lichess.org/X0I5NJuv#65,
00LOy,5k2/1p3pp1/p3pb2/r7/2P2B2/1P6/1PR1K1PP/8 b - - 0 33,f6e5 b3b4 a5a1 f4e5,1472,75,94,12518,crushing endgame short,https://lichess.org/dq3UiVvj/black#66,
00LRq,1k6/1p1q4/P2p3p/1NpPpn1Q/5b2/2P3r1/1P2B1P1/R6K b - - 3 28,g3g7 a6a7 b8a8 b5c7 d7c7 h5e8 c7b8 a7b8q,2064,82,92,1726,advancedPawn doubleCheck mate mateIn4 middlegame promotion queensideAttack sacrifice veryLong,https://lichess.org/i9yxFCW9/black#56,
00LRv,5r1k/7p/p2pB3/3Pb1p1/4p2q/1P2B3/P1Q2P2/2R3K1 w - - 0 31,f2f4 h4g3 g1h1 g3f3 c2g2 f3e3,2411,93,70,70,crushing exposedKing fork long middlegame,https://lichess.org/AebpnUup#61,
00LSv,3r3k/1p4pp/2p3q1/8/3Q4/8/PP4rP/R4R1K b - - 1 28,g2g1 d4g1 g6e4 g1g2,1794,76,92,907,advantage endgame short,https://lichess.org/EfV2OOTd/black#56,
00LUV,5r2/6k1/p3p2p/1p2P3/1P1p2R1/3Q3P/3r1qPK/8 b - - 1 31,g7h8 d3g6 f2g2 g4g2 d2g2 g6g2,1551,75,100,588,crushing endgame long,https://lichess.org/ULN0Y3SB/black#62,
00LUZ,rnb1k1nr/1ppp1ppp/8/p1bPp3/4P2q/2PB4/PP3PPP/RNBQK1NR w KQkq - 3 6,g1f3 h4f2,589,96,96,240,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/mP2vit21#11,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
00LWX,2r4k/5p2/4pNp1/6Pp/q6P/7r/2PQ4/1RKN4 w - - 2 37,d2b4 c8c2,818,80,100,351,mate mateIn1 middlegame oneMove,https://lichess.org/xNp6E0CA#73,
00LXD,8/p7/1p2k1pp/5p2/3P1P2/4K3/PP5P/8 w - - 2 37,a2a4 g6g5 f4g5 h6g5,2318,83,26,52,advantage endgame master pawnEndgame short,https://lichess.org/aSmBXG8T#73,
00LZf,r1b1kb1r/pppp1ppp/2n1p3/3nN3/3P2q1/4B3/PPP1BPPP/RN1Q1RK1 b kq - 9 8,d5e3 f2e3 g4g5 e5f7 g5e3 g1h1,2185,91,25,37,advantage attackingF2F7 fork long opening,https://lichess.org/sVgQxr8Q/black#16,French_Defense French_Defense_Normal_Variation
00LZl,r2qkb1r/ppp2ppp/2n5/3pPb2/3n1B2/2NB1N2/PP3PPP/R2QK2R b KQkq - 3 9,f8b4 f3d4 c6d4 d1a4 d4c6 d3f5,2202,75,93,7053,advantage deflection fork long opening,https://lichess.org/jBb2kj01/black#18,Kings_Pawn_Game Kings_Pawn_Game_Macleod_Attack
00LdT,r5k1/pbp2ppp/6q1/2pp4/3B3r/2P1R1P1/PP2QP1P/R5K1 b - - 1 20,c5d4 e3e8 a8e8 e2e8,587,93,80,159,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/MH7zaBHa/black#40,
00Lh9,4r3/7P/1p4Q1/1b4B1/1k4n1/8/1P2n1PK/4R3 w - - 2 41,h2h1 e2g3 h1g1 e8e1,1324,188,85,15,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/pOgHjjVE#81,
00Lhb,2n4k/p3b2p/Pp6/1PpPp3/2B1PpP1/1P6/5BK1/8 b - - 0 33,c8d6 f2c5 b6c5 b5b6 a7b6 a6a7,1790,85,89,44,advancedPawn advantage endgame long master masterVsMaster sacrifice,https://lichess.org/PN1IyrE7/black#66,
00LoE,2k5/1p4p1/p4b2/3p4/3P4/2PQN3/PP3q2/1K6 w - - 0 37,e3d5 f2g1 b1c2 g1g2,1858,75,46,121,crushing endgame short,https://lichess.org/bDt5hp3w#73,
00Lqo,2Q5/p5pk/1r2p3/K2pP2p/3P4/2P4R/PPq5/8 b - - 12 41,c2b2 h3h5 h7g6 c8e8,1175,151,33,17,endgame mate mateIn2 short,https://lichess.org/7t0X6qSm/black#82,
00Lt1,r4k2/pp3p2/2pNR2p/5Qp1/1P3n2/3P4/P1PK1qPP/8 w - - 6 31,d2c3 f4d5 c3b3 f2f5 d6f5 f7e6,1740,75,94,344,advantage discoveredAttack endgame long,https://lichess.org/CcaXmpEd#61,
00Lyc,4R3/1p4k1/1q1N1bpp/3B4/5p1P/p4P2/3RK1P1/8 w - - 4 42,d6e4 b6b5 d2d3 b5e8,1975,76,78,135,crushing endgame fork master short,https://lichess.org/YB9ozD4y#83,
00M0i,r3r2k/p2n1p1R/5n2/qp3Q2/3P4/B3Pp2/P4P1P/1B5K b - - 0 23,h8g8 f5g5,1141,76,67,142,mate mateIn1 middlegame oneMove,https://lichess.org/ZWoXGjH0/black#46,
00M1q,2r3k1/2r1q1p1/p3p1Q1/1p1p4/nP1P4/2P4R/P4PPP/2R3K1 b - - 0 30,e7f6 g6h7 g8f7 h3f3 f6f3 g2f3,1391,76,91,3151,advantage long middlegame pin,https://lichess.org/nsAQV9mj/black#60,
00M6i,6k1/1N4pp/p7/4bp2/P1P5/1r6/6PP/2R3K1 w - - 1 33,b7c5 e5d4 g1f1 d4c5,1143,119,43,19,crushing endgame fork short,https://lichess.org/kUhFtcHh#65,
00M7w,r1b1k2r/ppp2ppp/2n5/2bBp3/2Pq4/3P1QP1/P2B1P1P/1R2K1NR b Kkq - 2 12,f7f6 g1e2 d4f2 f3f2 c5f2 e1f2,2286,87,90,1994,crushing long opening,https://lichess.org/rhyiYyX3/black#24,Scandinavian_Defense Scandinavian_Defense_Main_Line
00M92,3q1r1k/p3r1pp/1p1b1p2/2p1n3/3pR2N/1QPP2P1/PP1B1P1P/R5K1 b - - 3 21,e5d3 h4g6 h7g6 e4h4,945,77,95,253,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/Sa0qih4O/black#42,
00MBF,7k/np2b1pp/p1b2p2/2P1pq2/PPQ4P/5PP1/1B5K/3BN3 b - - 0 29,c6d7 d1b3 f5h3 h2g1 d7e6 c4e6 h3e6 b3e6,2017,77,84,89,advantage middlegame quietMove veryLong,https://lichess.org/qknEpIjx/black#58,
00MDG,3r2k1/4ppnp/pp2q1p1/2p5/4N3/3rP3/P2P1QPP/3R1RK1 b - - 1 28,e6e4 f2f7 g8h8 f7f8 d8f8 f1f8,1053,92,60,49,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/P6smLKim/black#56,
00MDy,8/pp6/2p1k3/2Pp2pp/1P1P1p2/P2K1P2/6PP/8 w - - 0 42,g2g3 f4g3 h2g3 h5h4 g3h4 g5h4,1752,75,94,215,crushing endgame long pawnEndgame,https://lichess.org/LQDmrg5w#83,
00ME0,8/1p6/p1b5/5k1p/1PB1p2P/P3P1K1/8/8 b - - 2 35,f5e5 c4f7 c6d7 f7h5,1657,77,91,3240,bishopEndgame crushing endgame short,https://lichess.org/Z2H5mRQg/black#70,
00MFe,3r3k/p5pp/2r2q2/2p4Q/8/8/P5PP/3R1R1K b - - 5 29,d8d1 h5e8 f6f8 e8f8,1334,78,93,2136,endgame mate mateIn2 short,https://lichess.org/d1J7UJ4D/black#58,
00MGA,r3r1k1/6b1/p2Nn2p/1P1Qp3/6nq/2P5/1PB2PP1/R1B1R1K1 w - - 1 30,g2g3 h4h2 g1f1 h2f2,919,92,91,883,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/dsGjft94#59,
00MHi,8/8/5pp1/5k1p/5P1P/4R1P1/2r5/5K2 w - - 0 43,e3e2 c2e2 f1e2 f5g4 e2f2 g4h3,2231,81,73,217,crushing endgame long rookEndgame zugzwang,https://lichess.org/im48PGD7#85,
